,ano,mês,dia,despesas,favorecido
3127,2020.0,Nov,18.0,225.0,"taxas, tarifas e impostos"
3128,2020.0,Nov,19.0,50.0,transporte
3129,2020.0,Nov,19.0,69.9,hospedagem e manutenção de canis
3130,2020.0,Nov,19.0,318.78,medicações e veterinário
3131,2020.0,Nov,20.0,118.79,transporte
3132,2020.0,Nov,20.0,81.21,"taxas, tarifas e impostos"
3133,2020.0,Nov,23.0,60.0,medicações e veterinário
3134,2020.0,Nov,23.0,42.5,ração e agropecuária
3135,2020.0,Nov,23.0,15.33,salário e auxílio alimentação
3136,2020.0,Nov,23.0,50.0,transporte
3137,2020.0,Nov,23.0,16.0,salário e auxílio alimentação
3138,2020.0,Nov,23.0,50.0,transporte
3139,2020.0,Nov,23.0,151.8,ração e agropecuária
3140,2020.0,Nov,24.0,80.0,transporte
3141,2020.0,Nov,24.0,19.95,salário e auxílio alimentação
3142,2020.0,Nov,24.0,20.0,suprimentos
3143,2020.0,Nov,24.0,967.67,transporte
3144,2020.0,Nov,24.0,277.58,"taxas, tarifas e impostos"
3145,2020.0,Nov,25.0,85.0,medicações e veterinário
3146,2020.0,Nov,25.0,13.0,medicações e veterinário
3147,2020.0,Nov,25.0,300.0,ração e agropecuária
3148,2020.0,Nov,25.0,38.0,salário e auxílio alimentação
3149,2020.0,Nov,25.0,20.0,salário e auxílio alimentação
3150,2020.0,Nov,25.0,58.9,transporte
3151,2020.0,Nov,25.0,150.0,salário e auxílio alimentação
3152,2020.0,Nov,25.0,450.0,outros
3153,2020.0,Nov,26.0,600.0,salário e auxílio alimentação
3154,2020.0,Nov,26.0,320.0,"taxas, tarifas e impostos"
3155,2020.0,Nov,27.0,100.0,transporte
3156,2020.0,Nov,27.0,24.3,salário e auxílio alimentação
3157,2020.0,Nov,27.0,150.0,medicações e veterinário
3158,2020.0,Nov,27.0,57.0,ração e agropecuária
3159,2020.0,Nov,27.0,150.0,salário e auxílio alimentação
3160,2020.0,Nov,27.0,262.0,ração e agropecuária
3161,2020.0,Nov,30.0,216.4,medicações e veterinário
3162,2020.0,Nov,30.0,22.69,salário e auxílio alimentação
3163,2020.0,Nov,30.0,80.23,ração e agropecuária
3164,2020.0,Nov,30.0,50.0,transporte
3165,2020.0,Nov,30.0,5.95,salário e auxílio alimentação
3166,2020.0,Nov,30.0,5.0,transporte
3167,2020.0,Nov,30.0,300.88,medicações e veterinário
3168,2020.0,Nov,30.0,1000.0,medicações e veterinário
3169,2020.0,Nov,30.0,236.51,"taxas, tarifas e impostos"
3170,2020.0,Dec,1.0,52.5,transporte
3171,2020.0,Dec,1.0,162.5,ração e agropecuária
3172,2020.0,Dec,1.0,400.0,"bazar, divulgação e tecnologias"
3173,2020.0,Dec,1.0,120.0,salário e auxílio alimentação
3174,2020.0,Dec,1.0,400.0,medicações e veterinário
3175,2020.0,Dec,1.0,70.0,"taxas, tarifas e impostos"
3176,2020.0,Dec,2.0,17.4,salário e auxílio alimentação
3177,2020.0,Dec,2.0,1127.6,"taxas, tarifas e impostos"
3178,2020.0,Dec,3.0,1990.0,ração e agropecuária
3179,2020.0,Dec,4.0,196.89,ração e agropecuária
3180,2020.0,Dec,4.0,200.0,hospedagem e manutenção de canis
3181,2020.0,Dec,4.0,157.25,"taxas, tarifas e impostos"
3182,2020.0,Dec,7.0,116.97,ração e agropecuária
3183,2020.0,Dec,7.0,27.4,transporte
3184,2020.0,Dec,7.0,50.0,transporte
3185,2020.0,Dec,7.0,84.0,"taxas, tarifas e impostos"
3186,2020.0,Dec,7.0,1376.63,"taxas, tarifas e impostos"
3187,2020.0,Dec,8.0,100.0,transporte
3188,2020.0,Dec,8.0,15.5,salário e auxílio alimentação
3189,2020.0,Dec,8.0,32.3,suprimentos
3190,2020.0,Dec,8.0,220.0,medicações e veterinário
3191,2020.0,Dec,8.0,500.0,hospedagem e manutenção de canis
3192,2020.0,Dec,9.0,96.09,ração e agropecuária
3193,2020.0,Dec,10.0,160.0,medicações e veterinário
3194,2020.0,Dec,10.0,50.0,transporte
3195,2020.0,Dec,10.0,300.87,medicações e veterinário
3196,2020.0,Dec,10.0,70.99,hospedagem e manutenção de canis
3197,2020.0,Dec,11.0,20.15,salário e auxílio alimentação
3198,2020.0,Dec,11.0,4.5,transporte
3199,2020.0,Dec,11.0,8.0,transporte
3200,2020.0,Dec,11.0,180.0,ração e agropecuária
3201,2020.0,Dec,11.0,400.0,"bazar, divulgação e tecnologias"
3202,2020.0,Dec,14.0,60.0,medicações e veterinário
3203,2020.0,Dec,14.0,100.0,transporte
3204,2020.0,Dec,14.0,104.5,transporte
3205,2020.0,Dec,14.0,71.94,ração e agropecuária
3206,2020.0,Dec,14.0,35.81,transporte
3207,2020.0,Dec,14.0,15.99,transporte
3208,2020.0,Dec,14.0,40.0,salário e auxílio alimentação
3209,2020.0,Dec,14.0,371.76,"taxas, tarifas e impostos"
3210,2020.0,Dec,15.0,288.0,suprimentos
3211,2020.0,Dec,15.0,100.0,transporte
3212,2020.0,Dec,15.0,50.0,medicações e veterinário
3213,2020.0,Dec,15.0,125.0,suprimentos
3214,2020.0,Dec,15.0,50.0,ração e agropecuária
3215,2020.0,Dec,15.0,50.0,ração e agropecuária
3216,2020.0,Dec,15.0,497.0,medicações e veterinário
3217,2020.0,Dec,15.0,2.55,"taxas, tarifas e impostos"
3218,2020.0,Dec,16.0,48.0,medicações e veterinário
3219,2020.0,Dec,16.0,13.91,salário e auxílio alimentação
3220,2020.0,Dec,17.0,50.0,transporte
3221,2020.0,Dec,17.0,300.0,medicações e veterinário
3222,2020.0,Dec,18.0,50.0,transporte
3223,2020.0,Dec,18.0,50.0,salário e auxílio alimentação
3224,2020.0,Dec,21.0,50.0,transporte
3225,2020.0,Dec,21.0,68.0,ração e agropecuária
3226,2020.0,Dec,21.0,80.0,transporte
3227,2020.0,Dec,21.0,23.95,salário e auxílio alimentação
3228,2020.0,Dec,21.0,450.0,outros
3229,2020.0,Dec,21.0,668.05,"taxas, tarifas e impostos"
3230,2020.0,Dec,22.0,100.0,transporte
3231,2020.0,Dec,22.0,120.0,salário e auxílio alimentação
3232,2020.0,Dec,22.0,763.46,medicações e veterinário
3233,2020.0,Dec,23.0,50.0,medicações e veterinário
3234,2020.0,Dec,23.0,465.0,"taxas, tarifas e impostos"
3235,2020.0,Dec,24.0,109.8,ração e agropecuária
3236,2020.0,Dec,24.0,967.66,transporte
3237,2020.0,Dec,24.0,360.0,salário e auxílio alimentação
3238,2020.0,Dec,28.0,100.0,transporte
3239,2020.0,Dec,28.0,500.0,salário e auxílio alimentação
3240,2020.0,Dec,28.0,390.0,"taxas, tarifas e impostos"
3241,2020.0,Dec,29.0,253.0,medicações e veterinário
3242,2020.0,Dec,29.0,99.8,ração e agropecuária
3243,2020.0,Dec,29.0,760.0,medicações e veterinário
3244,2020.0,Dec,30.0,50.0,transporte
3245,2020.0,Dec,30.0,30.9,medicações e veterinário
3246,2020.0,Dec,30.0,99.8,medicações e veterinário
3247,2020.0,Dec,30.0,50.0,salário e auxílio alimentação
3248,2020.0,Dec,31.0,20.6,suprimentos
3249,2020.0,Dec,31.0,9.98,salário e auxílio alimentação
3250,2020.0,Dec,31.0,50.0,transporte
3251,2020.0,Dec,31.0,200.0,"bazar, divulgação e tecnologias"
3252,2021.0,Jan,4.0,14.0,salário e auxílio alimentação
3253,2021.0,Jan,4.0,50.0,transporte
3254,2021.0,Jan,4.0,18.0,salário e auxílio alimentação
3255,2021.0,Jan,4.0,50.0,transporte
3256,2021.0,Jan,4.0,800.0,salário e auxílio alimentação
3257,2021.0,Jan,4.0,811.5,"taxas, tarifas e impostos"
3258,2021.0,Jan,5.0,84.4,medicações e veterinário
3259,2021.0,Jan,5.0,59.0,transporte
3260,2021.0,Jan,5.0,41.5,ração e agropecuária
3261,2021.0,Jan,5.0,170.0,salário e auxílio alimentação
3262,2021.0,Jan,5.0,150.0,salário e auxílio alimentação
3263,2021.0,Jan,5.0,150.0,salário e auxílio alimentação
3264,2021.0,Jan,6.0,1400.0,salário e auxílio alimentação
3265,2021.0,Jan,6.0,84.0,"taxas, tarifas e impostos"
3266,2021.0,Jan,7.0,150.0,transporte
3267,2021.0,Jan,7.0,1400.0,salário e auxílio alimentação
3268,2021.0,Jan,8.0,50.0,hospedagem e manutenção de canis
3269,2021.0,Jan,11.0,80.0,transporte
3270,2021.0,Jan,11.0,40.0,transporte
3271,2021.0,Jan,11.0,200.0,salário e auxílio alimentação
3272,2021.0,Jan,11.0,500.0,hospedagem e manutenção de canis
3273,2021.0,Jan,12.0,270.0,salário e auxílio alimentação
3274,2021.0,Jan,12.0,422.7,"taxas, tarifas e impostos"
3275,2021.0,Jan,13.0,80.0,transporte
3276,2021.0,Jan,13.0,300.0,medicações e veterinário
3277,2021.0,Jan,14.0,149.9,ração e agropecuária
3278,2021.0,Jan,14.0,80.0,suprimentos
3279,2021.0,Jan,14.0,50.0,transporte
3280,2021.0,Jan,15.0,107.0,"taxas, tarifas e impostos"
3281,2021.0,Jan,18.0,50.0,transporte
3282,2021.0,Jan,18.0,100.0,suprimentos
3283,2021.0,Jan,18.0,22.0,suprimentos
3284,2021.0,Jan,18.0,5.0,transporte
3285,2021.0,Jan,18.0,23.96,ração e agropecuária
3286,2021.0,Jan,18.0,240.0,salário e auxílio alimentação
3287,2021.0,Jan,19.0,50.0,transporte
3288,2021.0,Jan,19.0,100.0,salário e auxílio alimentação
3289,2021.0,Jan,19.0,467.23,transporte
3290,2021.0,Jan,19.0,391.47,"taxas, tarifas e impostos"
3291,2021.0,Jan,20.0,500.0,salário e auxílio alimentação
3292,2021.0,Jan,20.0,300.0,outros
3293,2021.0,Jan,20.0,69.9,hospedagem e manutenção de canis
3294,2021.0,Jan,21.0,122.0,"taxas, tarifas e impostos"
3295,2021.0,Jan,22.0,85.0,transporte
3296,2021.0,Jan,22.0,35.83,salário e auxílio alimentação
3297,2021.0,Jan,22.0,77.65,ração e agropecuária
3298,2021.0,Jan,25.0,79.8,ração e agropecuária
3299,2021.0,Jan,25.0,139.8,suprimentos
3300,2021.0,Jan,25.0,100.0,transporte
3301,2021.0,Jan,25.0,12.67,salário e auxílio alimentação
3302,2021.0,Jan,25.0,800.0,salário e auxílio alimentação
3303,2021.0,Jan,25.0,80.0,transporte
3304,2021.0,Jan,26.0,11.96,medicações e veterinário
3305,2021.0,Jan,27.0,50.0,transporte
3306,2021.0,Jan,27.0,250.0,"taxas, tarifas e impostos"
3307,2021.0,Jan,28.0,375.0,"taxas, tarifas e impostos"
3308,2021.0,Jan,29.0,10.0,transporte
3309,2021.0,Jan,29.0,42.14,ração e agropecuária
3310,2021.0,Jan,29.0,90.0,transporte
3311,2021.0,Jan,29.0,1000.0,medicações e veterinário
3312,2021.0,Jan,29.0,896.66,"taxas, tarifas e impostos"
3313,2021.0,Feb,1.0,50.0,transporte
3314,2021.0,Feb,1.0,254.6,ração e agropecuária
3315,2021.0,Feb,1.0,144.0,medicações e veterinário
3316,2021.0,Feb,1.0,17.0,medicações e veterinário
3317,2021.0,Feb,1.0,100.0,transporte
3318,2021.0,Feb,1.0,19.99,salário e auxílio alimentação
3319,2021.0,Feb,1.0,50.0,transporte
3320,2021.0,Feb,1.0,50.0,salário e auxílio alimentação
3321,2021.0,Feb,1.0,200.0,salário e auxílio alimentação
3322,2021.0,Feb,1.0,300.0,ração e agropecuária
3323,2021.0,Feb,1.0,2.55,"taxas, tarifas e impostos"
3324,2021.0,Feb,1.0,111.86,"taxas, tarifas e impostos"
3325,2021.0,Feb,2.0,1700.0,salário e auxílio alimentação
3326,2021.0,Feb,2.0,110.0,hospedagem e manutenção de canis
3327,2021.0,Feb,3.0,48.94,transporte
3328,2021.0,Feb,3.0,293.06,"taxas, tarifas e impostos"
3329,2021.0,Feb,4.0,119.26,ração e agropecuária
3330,2021.0,Feb,4.0,309.7,ração e agropecuária
3331,2021.0,Feb,4.0,221.04,"taxas, tarifas e impostos"
3332,2021.0,Feb,5.0,17.23,salário e auxílio alimentação
3333,2021.0,Feb,5.0,24.55,salário e auxílio alimentação
3334,2021.0,Feb,5.0,50.0,transporte
3335,2021.0,Feb,5.0,54.9,medicações e veterinário
3336,2021.0,Feb,5.0,1000.0,salário e auxílio alimentação
3337,2021.0,Feb,5.0,84.0,"taxas, tarifas e impostos"
3338,2021.0,Feb,8.0,209.95,transporte
3339,2021.0,Feb,8.0,150.0,medicações e veterinário
3340,2021.0,Feb,8.0,179.99,suprimentos
3341,2021.0,Feb,8.0,750.0,hospedagem e manutenção de canis
3342,2021.0,Feb,8.0,660.06,"taxas, tarifas e impostos"
3343,2021.0,Feb,9.0,350.0,salário e auxílio alimentação
3344,2021.0,Feb,10.0,400.0,ração e agropecuária
3345,2021.0,Feb,10.0,69.9,hospedagem e manutenção de canis
3346,2021.0,Feb,10.0,445.1,"taxas, tarifas e impostos"
3347,2021.0,Feb,11.0,1500.0,salário e auxílio alimentação
3348,2021.0,Feb,12.0,51.61,ração e agropecuária
3349,2021.0,Feb,17.0,80.0,transporte
3350,2021.0,Feb,17.0,17.26,salário e auxílio alimentação
3351,2021.0,Feb,17.0,60.0,ração e agropecuária
3352,2021.0,Feb,17.0,100.0,transporte
3353,2021.0,Feb,17.0,80.0,transporte
3354,2021.0,Feb,17.0,40.0,medicações e veterinário
3355,2021.0,Feb,17.0,5.0,transporte
3356,2021.0,Feb,17.0,58.12,medicações e veterinário
3357,2021.0,Feb,17.0,240.0,salário e auxílio alimentação
3358,2021.0,Feb,17.0,100.0,salário e auxílio alimentação
3359,2021.0,Feb,17.0,320.01,medicações e veterinário
3360,2021.0,Feb,17.0,452.15,medicações e veterinário
3361,2021.0,Feb,17.0,140.0,salário e auxílio alimentação
3362,2021.0,Feb,17.0,2.55,"taxas, tarifas e impostos"
3363,2021.0,Feb,18.0,20.0,transporte
3364,2021.0,Feb,18.0,85.0,"taxas, tarifas e impostos"
3365,2021.0,Feb,19.0,100.01,transporte
3366,2021.0,Feb,19.0,66.3,ração e agropecuária
3367,2021.0,Feb,19.0,100.0,salário e auxílio alimentação
3368,2021.0,Feb,22.0,15.7,medicações e veterinário
3369,2021.0,Feb,22.0,20.49,transporte
3370,2021.0,Feb,22.0,28.5,ração e agropecuária
3371,2021.0,Feb,22.0,120.0,transporte
3372,2021.0,Feb,22.0,315.78,outros
3373,2021.0,Feb,22.0,78.05,ração e agropecuária
3374,2021.0,Feb,22.0,10.45,"taxas, tarifas e impostos"
3375,2021.0,Feb,22.0,308.53,"taxas, tarifas e impostos"
3376,2021.0,Feb,23.0,50.0,transporte
3377,2021.0,Feb,23.0,27.9,suprimentos
3378,2021.0,Feb,23.0,15.99,salário e auxílio alimentação
3379,2021.0,Feb,23.0,200.0,salário e auxílio alimentação
3380,2021.0,Feb,23.0,100.0,salário e auxílio alimentação
3381,2021.0,Feb,23.0,2.55,"taxas, tarifas e impostos"
3382,2021.0,Feb,24.0,13.2,salário e auxílio alimentação
3383,2021.0,Feb,24.0,100.0,transporte
3384,2021.0,Feb,24.0,506.8,"taxas, tarifas e impostos"
3385,2021.0,Feb,25.0,50.0,medicações e veterinário
3386,2021.0,Feb,25.0,19.68,salário e auxílio alimentação
3387,2021.0,Feb,25.0,31.5,ração e agropecuária
3388,2021.0,Feb,25.0,248.82,"taxas, tarifas e impostos"
3389,2021.0,Feb,26.0,62.9,transporte
3390,2021.0,Feb,26.0,180.0,medicações e veterinário
3391,2021.0,Feb,26.0,23.5,ração e agropecuária
3392,2021.0,Feb,26.0,28.85,ração e agropecuária
3393,2021.0,Feb,26.0,1577.0,medicações e veterinário
3394,2021.0,Mar,1.0,10.14,salário e auxílio alimentação
3395,2021.0,Mar,1.0,49.9,suprimentos
3396,2021.0,Mar,1.0,374.6,ração e agropecuária
3397,2021.0,Mar,1.0,29.8,ração e agropecuária
3398,2021.0,Mar,1.0,100.0,transporte
3399,2021.0,Mar,1.0,63.39,medicações e veterinário
3400,2021.0,Mar,1.0,127.28,ração e agropecuária
3401,2021.0,Mar,1.0,80.0,transporte
3402,2021.0,Mar,1.0,40.27,suprimentos
3403,2021.0,Mar,1.0,200.0,salário e auxílio alimentação
3404,2021.0,Mar,1.0,320.0,medicações e veterinário
3405,2021.0,Mar,1.0,515.87,"taxas, tarifas e impostos"
3406,2021.0,Mar,2.0,50.0,medicações e veterinário
3407,2021.0,Mar,2.0,140.9,ração e agropecuária
3408,2021.0,Mar,2.0,859.1,"taxas, tarifas e impostos"
3409,2021.0,Mar,3.0,100.0,transporte
3410,2021.0,Mar,3.0,40.0,medicações e veterinário
3411,2021.0,Mar,3.0,150.0,medicações e veterinário
3412,2021.0,Mar,3.0,1500.0,salário e auxílio alimentação
3413,2021.0,Mar,3.0,1500.0,salário e auxílio alimentação
3414,2021.0,Mar,3.0,200.0,hospedagem e manutenção de canis
3415,2021.0,Mar,4.0,205.1,ração e agropecuária
3416,2021.0,Mar,4.0,233.72,medicações e veterinário
3417,2021.0,Mar,5.0,100.0,transporte
3418,2021.0,Mar,5.0,84.0,"taxas, tarifas e impostos"
3419,2021.0,Mar,5.0,166.0,"taxas, tarifas e impostos"
3420,2021.0,Mar,8.0,100.0,transporte
3421,2021.0,Mar,8.0,166.7,ração e agropecuária
3422,2021.0,Mar,8.0,117.69,ração e agropecuária
3423,2021.0,Mar,8.0,500.0,salário e auxílio alimentação
3424,2021.0,Mar,8.0,308.19,ração e agropecuária
3425,2021.0,Mar,8.0,250.0,transporte
3426,2021.0,Mar,8.0,600.0,hospedagem e manutenção de canis
3427,2021.0,Mar,9.0,100.0,transporte
3428,2021.0,Mar,9.0,169.2,ração e agropecuária
3429,2021.0,Mar,10.0,300.0,salário e auxílio alimentação
3430,2021.0,Mar,10.0,71.33,hospedagem e manutenção de canis
3431,2021.0,Mar,11.0,98.1,transporte
3432,2021.0,Mar,11.0,550.0,medicações e veterinário
3433,2021.0,Mar,11.0,606.9,"taxas, tarifas e impostos"
3434,2021.0,Mar,12.0,99.28,ração e agropecuária
3435,2021.0,Mar,12.0,54.74,suprimentos
3436,2021.0,Mar,12.0,130.0,medicações e veterinário
3437,2021.0,Mar,15.0,100.0,transporte
3438,2021.0,Mar,15.0,106.79,ração e agropecuária
3439,2021.0,Mar,15.0,350.0,medicações e veterinário
3440,2021.0,Mar,15.0,350.0,salário e auxílio alimentação
3441,2021.0,Mar,15.0,320.0,medicações e veterinário
3442,2021.0,Mar,16.0,150.0,salário e auxílio alimentação
3443,2021.0,Mar,16.0,345.0,"taxas, tarifas e impostos"
3444,2021.0,Mar,17.0,100.0,transporte
3445,2021.0,Mar,17.0,250.0,transporte
3446,2021.0,Mar,18.0,464.22,transporte
3447,2021.0,Mar,18.0,153.28,"taxas, tarifas e impostos"
3448,2021.0,Mar,19.0,326.3,ração e agropecuária
3449,2021.0,Mar,19.0,50.0,transporte
3450,2021.0,Mar,22.0,126.9,ração e agropecuária
3451,2021.0,Mar,22.0,22.4,transporte
3452,2021.0,Mar,22.0,30.0,transporte
3453,2021.0,Mar,22.0,220.7,"taxas, tarifas e impostos"
3454,2021.0,Mar,23.0,548.0,ração e agropecuária
3455,2021.0,Mar,23.0,100.0,transporte
3456,2021.0,Mar,23.0,200.0,salário e auxílio alimentação
3457,2021.0,Mar,23.0,315.78,outros
3458,2021.0,Mar,24.0,400.0,medicações e veterinário
3459,2021.0,Mar,24.0,100.0,salário e auxílio alimentação
3460,2021.0,Mar,25.0,49.96,transporte
3461,2021.0,Mar,25.0,245.8,ração e agropecuária
3462,2021.0,Mar,25.0,60.0,salário e auxílio alimentação
3463,2021.0,Mar,26.0,50.0,transporte
3464,2021.0,Mar,26.0,100.0,medicações e veterinário
3465,2021.0,Mar,26.0,80.0,"taxas, tarifas e impostos"
3466,2021.0,Mar,29.0,100.0,transporte
3467,2021.0,Mar,29.0,27.47,transporte
3468,2021.0,Mar,29.0,80.0,transporte
3469,2021.0,Mar,29.0,150.9,ração e agropecuária
3470,2021.0,Mar,29.0,439.17,ração e agropecuária
3471,2021.0,Mar,29.0,132.46,"taxas, tarifas e impostos"
3472,2021.0,Mar,30.0,500.0,salário e auxílio alimentação
3473,2021.0,Mar,31.0,35.39,ração e agropecuária
3474,2021.0,Mar,31.0,150.0,salário e auxílio alimentação
3475,2021.0,Mar,31.0,334.61,"taxas, tarifas e impostos"
3476,2021.0,Apr,1.0,50.0,medicações e veterinário
3477,2021.0,Apr,1.0,80.0,transporte
3478,2021.0,Apr,1.0,684.0,ração e agropecuária
3479,2021.0,Apr,5.0,100.0,transporte
3480,2021.0,Apr,5.0,500.0,salário e auxílio alimentação
3481,2021.0,Apr,5.0,200.0,hospedagem e manutenção de canis
3482,2021.0,Apr,5.0,1924.0,"taxas, tarifas e impostos"
3483,2021.0,Apr,6.0,1500.0,salário e auxílio alimentação
3484,2021.0,Apr,6.0,84.0,"taxas, tarifas e impostos"
3485,2021.0,Apr,7.0,100.0,transporte
3486,2021.0,Apr,7.0,122.9,ração e agropecuária
3487,2021.0,Apr,7.0,147.16,suprimentos
3488,2021.0,Apr,7.0,600.0,hospedagem e manutenção de canis
3489,2021.0,Apr,7.0,150.0,salário e auxílio alimentação
3490,2021.0,Apr,7.0,583.44,"taxas, tarifas e impostos"
3491,2021.0,Apr,8.0,28.9,medicações e veterinário
3492,2021.0,Apr,8.0,31.31,salário e auxílio alimentação
3493,2021.0,Apr,8.0,284.79,"taxas, tarifas e impostos"
3494,2021.0,Apr,9.0,192.69,transporte
3495,2021.0,Apr,9.0,1800.0,salário e auxílio alimentação
3496,2021.0,Apr,12.0,189.9,medicações e veterinário
3497,2021.0,Apr,12.0,304.32,ração e agropecuária
3498,2021.0,Apr,12.0,150.0,salário e auxílio alimentação
3499,2021.0,Apr,13.0,100.0,transporte
3500,2021.0,Apr,13.0,100.0,transporte
3501,2021.0,Apr,13.0,1230.0,"taxas, tarifas e impostos"
3502,2021.0,Apr,14.0,449.95,medicações e veterinário
3503,2021.0,Apr,14.0,69.9,hospedagem e manutenção de canis
3504,2021.0,Apr,15.0,20.95,salário e auxílio alimentação
3505,2021.0,Apr,15.0,124.99,transporte
3506,2021.0,Apr,15.0,173.9,ração e agropecuária
3507,2021.0,Apr,15.0,120.0,medicações e veterinário
3508,2021.0,Apr,15.0,87.9,ração e agropecuária
3509,2021.0,Apr,15.0,100.0,salário e auxílio alimentação
3510,2021.0,Apr,16.0,150.0,medicações e veterinário
3511,2021.0,Apr,16.0,160.0,"taxas, tarifas e impostos"
3512,2021.0,Apr,19.0,80.0,transporte
3513,2021.0,Apr,19.0,154.39,ração e agropecuária
3514,2021.0,Apr,19.0,80.0,transporte
3515,2021.0,Apr,19.0,19.8,salário e auxílio alimentação
3516,2021.0,Apr,19.0,22.5,ração e agropecuária
3517,2021.0,Apr,19.0,80.0,salário e auxílio alimentação
3518,2021.0,Apr,19.0,113.31,"taxas, tarifas e impostos"
3519,2021.0,Apr,20.0,2951.0,medicações e veterinário
3520,2021.0,Apr,22.0,80.4,ração e agropecuária
3521,2021.0,Apr,22.0,140.0,salário e auxílio alimentação
3522,2021.0,Apr,22.0,315.78,outros
3523,2021.0,Apr,23.0,50.0,transporte
3524,2021.0,Apr,23.0,20.0,transporte
3525,2021.0,Apr,23.0,139.42,transporte
3526,2021.0,Apr,26.0,100.0,transporte
3527,2021.0,Apr,26.0,43.9,ração e agropecuária
3528,2021.0,Apr,26.0,7.99,transporte
3529,2021.0,Apr,26.0,52.9,ração e agropecuária
3530,2021.0,Apr,26.0,16.19,salário e auxílio alimentação
3531,2021.0,Apr,26.0,100.0,salário e auxílio alimentação
3532,2021.0,Apr,26.0,250.0,salário e auxílio alimentação
3533,2021.0,Apr,26.0,52.35,"taxas, tarifas e impostos"
3534,2021.0,Apr,26.0,50.0,transporte
3535,2021.0,Apr,26.0,196.67,"taxas, tarifas e impostos"
3536,2021.0,Apr,27.0,50.0,transporte
3537,2021.0,Apr,27.0,38.58,ração e agropecuária
3538,2021.0,Apr,27.0,116.28,ração e agropecuária
3539,2021.0,Apr,27.0,300.0,salário e auxílio alimentação
